Date,Stock,Num_Clients,Sum_Pct
2026-02-02,BHEL,3,11.57
2026-02-02,BIOCON,2,6.59
2026-02-02,BOSCHLTD,1,3.32
2026-02-02,BPCL,1,3.85
2026-02-02,BRITANNIA,1,3.5
2026-02-02,CHOLAFIN,2,10.59
2026-02-02,CONCOR,10,48.12
2026-02-02,CROMPTON,8,37.97
2026-02-02,DABUR,2,9.11
2026-02-02,DALBHARAT,2,11.39
2026-02-02,DELHIVERY,1,6.14
2026-02-02,DIVISLAB,1,4.7
2026-02-02,DIXON,2,7.03
2026-02-02,DLF,7,30.73
2026-02-02,EICHERMOT,1,3.33
2026-02-02,EXIDEIND,3,13.69
2026-02-02,GAIL,1,6.12
2026-02-02,GLENMARK,7,32.74
2026-02-02,GMRAIRPORT,2,10.06
2026-02-02,GODREJPROP,11,52.42
2026-02-02,GRASIM,2,12.8
2026-02-02,HAL,2,7.85
2026-02-02,HAVELLS,1,5.69
2026-02-02,HDFCBANK,1,3.35
2026-02-02,HINDZINC,1,3.18
2026-02-02,HUDCO,2,7.68
2026-02-02,ICICIGI,1,7.66
2026-02-02,ICICIPRULI,1,3.6
2026-02-02,IDEA,6,31.95
2026-02-02,IEX,5,20.05
2026-02-02,INDIGO,1,4.23
2026-02-02,INDUSINDBK,1,4.14
2026-02-02,INDUSTOWER,4,20.59
2026-02-02,INOXWIND,5,25.95
2026-02-02,IRCTC,2,8.55
2026-02-02,ITC,1,3.24
2026-02-02,JIOFIN,6,28.84
2026-02-02,JSWENERGY,6,27.28
2026-02-02,JSWSTEEL,5,22.17
2026-02-02,JUBLFOOD,1,3.88
2026-02-02,KALYANKJIL,4,14.46
2026-02-02,KAYNES,4,28.14
2026-02-02,KOTAKBANK,1,4.07
2026-02-02,LAURUSLABS,2,9.34
2026-02-02,LICHSGFIN,7,27.78
2026-02-02,LICI,1,3.81
2026-02-02,LODHA,2,7.4
2026-02-02,LUPIN,1,5.02
2026-02-02,MANAPPURAM,6,24.13
2026-02-02,MARICO,5,19.88
2026-02-02,MAZDOCK,2,6.55
2026-02-02,MCX,2,8.66
2026-02-02,MFSL,3,14.52
2026-02-02,MOTHERSON,1,4.51
2026-02-02,MPHASIS,2,6.88
2026-02-02,MUTHOOTFIN,1,6.37
2026-02-02,NATIONALUM,1,3.01
2026-02-02,NBCC,5,21.04
2026-02-02,NHPC,2,6.73
2026-02-02,NMDC,7,42.95
2026-02-02,NYKAA,1,3.01
2026-02-02,OBEROIRLTY,1,5.1
2026-02-02,OFSS,2,9.88
2026-02-02,PATANJALI,10,49.1
2026-02-02,PETRONET,5,18.84
2026-02-02,PFC,1,4.65
2026-02-02,PGEL,2,7.78
2026-02-02,PHOENIXLTD,3,12.87
2026-02-02,PNB,2,7.71
2026-02-02,PNBHOUSING,4,15.82
2026-02-02,POLYCAB,2,10.1
2026-02-02,POWERGRID,1,4.09
2026-02-02,PREMIERENE,1,3.08
2026-02-02,RBLBANK,13,50.55
2026-02-02,RECLTD,2,11.39
2026-02-02,RVNL,1,5.85
2026-02-02,SAIL,14,90.56
2026-02-02,SAMMAANCAP,13,78.2
2026-02-02,SBICARD,1,4.6
2026-02-02,SBILIFE,1,4.01
2026-02-02,SHRIRAMFIN,1,3.67
2026-02-02,SOLARINDS,2,6.61
2026-02-02,SRF,1,3.24
2026-02-02,SUNPHARMA,1,4.43
2026-02-02,SYNGENE,1,3.68
2026-02-02,TATAELXSI,1,5.35
2026-02-02,TATAPOWER,1,3.06
2026-02-02,TATASTEEL,1,4.84
2026-02-02,TIINDIA,1,6.0
2026-02-02,TRENT,1,3.35
2026-02-02,TVSMOTOR,2,11.49
2026-02-02,ULTRACEMCO,1,3.32
2026-02-02,UNIONBANK,1,5.22
2026-02-02,UNOMINDA,2,8.31
2026-02-02,UPL,3,14.62
2026-02-02,VEDL,2,9.16
2026-02-02,VOLTAS,1,5.42
2026-02-02,YESBANK,1,6.4
2026-01-02,ABCAPITAL,6,30.0
2026-01-02,ADANIENSOL,5,20.49
2026-01-02,ADANIENT,3,14.07
2026-01-02,ADANIGREEN,2,8.18
2026-01-02,ADANIPORTS,1,5.92
2026-01-02,ALKEM,2,9.09
2026-01-02,AMBUJACEM,9,42.63
2026-01-02,ANGELONE,1,6.03
2026-01-02,APLAPOLLO,6,26.54
2026-01-02,APOLLOHOSP,1,4.86
2026-01-02,ASHOKLEY,2,9.98
2026-01-02,ASIANPAINT,1,3.54
2026-01-02,ASTRAL,1,3.0
2026-01-02,AUROPHARMA,8,40.77
2026-01-02,AXISBANK,1,3.15
2026-01-02,BAJAJFINSV,2,9.14
2026-01-02,BAJFINANCE,1,3.89
2026-01-02,BANDHANBNK,10,48.97
2026-01-02,BANKBARODA,1,5.08
2026-01-02,BANKINDIA,2,9.75
2026-01-02,BDL,3,10.28
2026-01-02,BEL,1,5.12
2026-01-02,BHEL,1,7.8
2026-01-02,BIOCON,3,17.09
2026-01-02,BOSCHLTD,1,3.76
2026-01-02,BSE,2,8.38
2026-01-02,CDSL,1,6.76
2026-01-02,COFORGE,2,8.3
2026-01-02,CONCOR,10,57.94
2026-01-02,CROMPTON,7,33.35
2026-01-02,DALBHARAT,1,4.84
2026-01-02,DELHIVERY,1,4.75
2026-01-02,DIVISLAB,1,5.91
2026-01-02,DIXON,4,18.61
2026-01-02,DLF,7,28.21
2026-01-02,EICHERMOT,1,3.33
2026-01-02,ETERNAL,1,3.31
2026-01-02,EXIDEIND,2,7.86
2026-01-02,GAIL,1,5.38
2026-01-02,GLENMARK,7,35.07
2026-01-02,GMRAIRPORT,1,5.3
2026-01-02,GODREJPROP,5,22.14
2026-01-02,GRASIM,2,13.12
2026-01-02,HAL,2,9.3
2026-01-02,HDFCAMC,1,6.26
2026-01-02,HINDALCO,1,3.32
2026-01-02,HUDCO,3,14.03
2026-01-02,ICICIGI,1,7.66
2026-01-02,ICICIPRULI,1,5.55
2026-01-02,IDEA,8,36.99
2026-01-02,IEX,2,8.38
2026-01-02,IIFL,3,12.47
2026-01-02,INDHOTEL,1,3.88
2026-01-02,INDUSINDBK,3,12.08
2026-01-02,INDUSTOWER,5,22.43
2026-01-02,INOXWIND,4,24.51
2026-01-02,IOC,1,3.54
2026-01-02,IRCTC,3,11.38
2026-01-02,IRFC,2,9.8
2026-01-02,JINDALSTEL,1,5.04
2026-01-02,JIOFIN,4,22.58
2026-01-02,JSWENERGY,7,36.2
2026-01-02,JSWSTEEL,3,14.58
2026-01-02,JUBLFOOD,1,3.88
2026-01-02,KALYANKJIL,5,29.05
2026-01-02,KAYNES,2,8.75
2026-01-02,KOTAKBANK,1,3.79
2026-01-02,LAURUSLABS,1,3.25
2026-01-02,LICHSGFIN,10,47.56
2026-01-02,LICI,1,4.0
2026-01-02,LODHA,4,14.69
2026-01-02,LUPIN,1,5.02
2026-01-02,MANAPPURAM,5,23.19
2026-01-02,MARICO,4,19.07
2026-01-02,MAXHEALTH,1,5.49
2026-01-02,MAZDOCK,4,17.44
2026-01-02,MCX,1,3.03
2026-01-02,MFSL,3,15.63
2026-01-02,MOTHERSON,1,4.51
2026-01-02,MPHASIS,4,13.76
2026-01-02,NATIONALUM,1,3.82
2026-01-02,NBCC,7,39.22
2026-01-02,NMDC,7,42.31
2026-01-02,NUVAMA,1,4.31
2026-01-02,NYKAA,1,3.01
2026-01-02,OFSS,3,12.92
2026-01-02,ONGC,1,5.66
2026-01-02,PATANJALI,10,57.68
2026-01-02,PERSISTENT,1,4.3
2026-01-02,PETRONET,6,25.25
2026-01-02,PFC,3,16.74
2026-01-02,PGEL,2,8.22
2026-01-02,PNB,2,11.04
2026-01-02,PNBHOUSING,6,23.91
2026-01-02,POLYCAB,2,12.86
2026-01-02,POWERGRID,1,3.43
2026-01-02,PRESTIGE,1,4.09
2026-01-02,RBLBANK,13,54.5
2026-01-02,RECLTD,4,19.05
2026-01-02,RVNL,1,3.72
2026-01-02,SAIL,13,82.56
2026-01-02,SAMMAANCAP,11,66.72
2026-01-02,SBICARD,1,3.71
2026-01-02,SHRIRAMFIN,1,3.41
2026-01-02,SOLARINDS,3,16.76
2026-01-02,SRF,1,4.73
2026-01-02,SUNPHARMA,1,3.06
2026-01-02,SUZLON,1,4.38
2026-01-02,SYNGENE,2,8.67
2026-01-02,TATAELXSI,1,6.37
2026-01-02,TATAPOWER,2,6.8
2026-01-02,TATASTEEL,1,5.84
2026-01-02,TECHM,1,4.22
2026-01-02,TIINDIA,1,7.33
2026-01-02,TMPV,1,4.28
2026-01-02,TRENT,1,5.99
2026-01-02,TVSMOTOR,2,9.66
2026-01-02,ULTRACEMCO,1,7.62
2026-01-02,UNIONBANK,1,5.49
2026-01-02,UNITDSPR,2,7.97
2026-01-02,UNOMINDA,1,5.39
2026-01-02,UPL,3,17.99
2026-01-02,VBL,1,4.98
2026-01-02,VEDL,3,13.35
2026-01-02,YESBANK,1,7.06
2026-07-02,360ONE,2,7.56
2026-07-02,ABCAPITAL,2,6.53
2026-07-02,ADANIENSOL,5,23.29
2026-07-02,ADANIENT,2,8.37
2026-07-02,ADANIGREEN,2,7.49
2026-07-02,ADANIPORTS,1,3.21
2026-07-02,ADANIPOWER,1,4.03
2026-07-02,ALKEM,1,5.8
2026-07-02,AMBER,1,3.66
2026-07-02,AMBUJACEM,8,43.17
2026-07-02,ANGELONE,1,3.18
2026-07-02,APLAPOLLO,2,6.54
2026-07-02,ASHOKLEY,2,11.32
2026-07-02,AUBANK,2,8.64
2026-07-02,AUROPHARMA,3,13.19
2026-07-02,BAJAJFINSV,2,7.9
2026-07-02,BAJFINANCE,1,3.47
2026-07-02,BANDHANBNK,9,45.88
2026-07-02,BANKBARODA,2,11.27
2026-07-02,BANKINDIA,4,25.03
2026-07-02,BEL,1,3.66
2026-07-02,BHEL,2,6.41
2026-07-02,BIOCON,4,19.21
2026-07-02,CAMS,1,3.65
2026-07-02,CANBK,6,41.47
2026-07-02,CHOLAFIN,1,4.07
2026-07-02,CIPLA,1,3.24
2026-07-02,COALINDIA,1,3.41
2026-07-02,CONCOR,2,9.34
2026-07-02,CROMPTON,6,31.45
2026-07-02,CUMMINSIND,1,5.99
2026-07-02,DABUR,4,19.28
2026-07-02,DALBHARAT,5,26.18
2026-07-02,DELHIVERY,1,3.57
2026-07-02,DIVISLAB,1,7.63
2026-07-02,DLF,2,9.59
2026-07-02,EXIDEIND,1,3.45
2026-07-02,FORTIS,1,6.32
2026-07-02,GLENMARK,6,28.64
2026-07-02,GMRAIRPORT,2,7.93
2026-07-02,GODREJPROP,2,11.57
2026-07-02,GRASIM,2,9.44
2026-07-02,GVT&D,1,3.22
2026-07-02,HAL,1,3.33
2026-07-02,HAVELLS,1,4.88
2026-07-02,HDFCLIFE,1,3.05
2026-07-02,HEROMOTOCO,1,4.11
2026-07-02,HINDALCO,1,4.71
2026-07-02,HINDPETRO,2,9.86
2026-07-02,HINDUNILVR,1,4.24
2026-07-02,HINDZINC,1,4.85
2026-07-02,HYUNDAI,1,3.19
2026-07-02,ICICIPRULI,2,9.14
2026-07-02,IDEA,6,35.63
2026-07-02,IDFCFIRSTB,4,15.96
2026-07-02,IEX,7,38.94
2026-07-02,INDHOTEL,3,14.61
2026-07-02,INDIANB,1,5.17
2026-07-02,INDUSINDBK,2,6.64
2026-07-02,INDUSTOWER,6,25.37
2026-07-02,INOXWIND,5,30.01
2026-07-02,IOC,1,5.82
2026-07-02,IRFC,1,3.08
2026-07-02,JINDALSTEL,1,7.25
2026-07-02,JIOFIN,3,11.48
2026-07-02,JSWENERGY,1,3.81
2026-07-02,JSWSTEEL,4,14.86
2026-07-02,JUBLFOOD,2,7.43
2026-07-02,KALYANKJIL,7,42.33
2026-07-02,KAYNES,5,26.19
2026-07-02,KFINTECH,1,3.19
2026-07-02,KOTAKBANK,1,3.24
2026-07-02,KPITTECH,3,13.0
2026-07-02,LICHSGFIN,4,17.64
2026-07-02,LICI,1,5.33
2026-07-02,LODHA,1,3.3
2026-07-02,MANAPPURAM,7,40.32
2026-07-02,MFSL,1,6.75
2026-07-02,MOTILALOFS,1,5.38
2026-07-02,MPHASIS,1,4.01
2026-07-02,MUTHOOTFIN,1,4.67
2026-07-02,NAM-INDIA,1,4.58
2026-07-02,NATIONALUM,2,7.8
2026-07-02,NAUKRI,2,8.85
2026-07-02,NBCC,7,35.0
2026-07-02,NMDC,10,47.42
2026-07-02,NTPC,1,3.73
2026-07-02,NYKAA,2,8.43
2026-07-02,OFSS,1,3.23
2026-07-02,PAGEIND,1,7.46
2026-07-02,PATANJALI,3,16.74
2026-07-02,PAYTM,1,8.36
2026-07-02,PFC,1,4.63
2026-07-02,PGEL,2,8.71
2026-07-02,PIDILITIND,1,4.26
2026-07-02,PNB,5,29.57
2026-07-02,PNBHOUSING,2,7.29
2026-07-02,PREMIERENE,1,4.86
2026-07-02,RBLBANK,1,3.83
2026-07-02,RECLTD,1,5.42
2026-07-02,RVNL,1,3.2
2026-07-02,SAIL,10,66.93
2026-07-02,SBICARD,2,9.63
2026-07-02,SBILIFE,1,3.6
2026-07-02,SHREECEM,1,6.9
2026-07-02,SOLARINDS,1,3.7
2026-07-02,SUPREMEIND,1,3.06
2026-07-02,TATACONSUM,2,8.11
2026-07-02,TATAPOWER,2,7.58
2026-07-02,TCS,1,3.09
2026-07-02,TVSMOTOR,4,18.42
2026-07-02,ULTRACEMCO,1,4.2
2026-07-02,UNIONBANK,1,5.52
2026-07-02,UNOMINDA,1,6.28
2026-07-02,UPL,3,14.83
2026-07-02,VBL,2,9.63
2026-07-02,WAAREEENER,2,9.79
2026-07-02,WIPRO,2,9.12
2026-07-02,YESBANK,3,20.33
2026-07-02,ZYDUSLIFE,2,6.71
2026-06-02,360ONE,1,3.67
2026-06-02,ABCAPITAL,2,9.83
2026-06-02,ADANIENSOL,7,42.39
2026-06-02,ADANIENT,3,20.44
2026-06-02,ADANIGREEN,4,17.22
2026-06-02,ADANIPOWER,1,6.45
2026-06-02,ALKEM,2,13.35
2026-06-02,AMBER,12,60.99
2026-06-02,AMBUJACEM,7,40.26
2026-06-02,APLAPOLLO,3,10.78
2026-06-02,ASHOKLEY,1,6.94
2026-06-02,AUBANK,1,4.96
2026-06-02,AUROPHARMA,4,23.63
2026-06-02,AXISBANK,1,3.63
2026-06-02,BANDHANBNK,9,52.46
2026-06-02,BANKBARODA,3,16.47
2026-06-02,BANKINDIA,2,9.57
2026-06-02,BEL,1,3.14
2026-06-02,BHEL,7,38.5
2026-06-02,BIOCON,4,19.58
2026-06-02,BOSCHLTD,4,18.13
2026-06-02,CANBK,5,25.8
2026-06-02,CDSL,1,5.85
2026-06-02,CGPOWER,1,6.92
2026-06-02,CHOLAFIN,2,12.05
2026-06-02,CIPLA,1,3.67
2026-06-02,COALINDIA,1,3.88
2026-06-02,CONCOR,6,24.1
2026-06-02,CROMPTON,5,20.23
2026-06-02,CUMMINSIND,1,3.68
2026-06-02,DABUR,3,11.12
2026-06-02,DALBHARAT,2,9.84
2026-06-02,DELHIVERY,1,4.98
2026-06-02,DLF,3,11.62
2026-06-02,EICHERMOT,1,3.29
2026-06-02,EXIDEIND,3,15.52
2026-06-02,GLENMARK,11,59.26
2026-06-02,GMRAIRPORT,1,4.19
2026-06-02,GODREJCP,1,4.64
2026-06-02,GODREJPROP,1,3.73
2026-06-02,GRASIM,3,14.67
2026-06-02,HAL,1,3.23
2026-06-02,HAVELLS,1,4.31
2026-06-02,HDFCAMC,1,3.62
2026-06-02,HDFCLIFE,3,12.8
2026-06-02,HINDZINC,1,3.23
2026-06-02,HYUNDAI,3,12.2
2026-06-02,ICICIBANK,1,4.25
2026-06-02,ICICIGI,1,3.02
2026-06-02,ICICIPRULI,2,7.11
2026-06-02,IDEA,6,28.66
2026-06-02,IDFCFIRSTB,1,5.66
2026-06-02,IEX,5,27.89
2026-06-02,INDHOTEL,1,4.25
2026-06-02,INDUSINDBK,1,4.74
2026-06-02,INDUSTOWER,8,37.1
2026-06-02,INOXWIND,6,26.79
2026-06-02,IOC,1,4.21
2026-06-02,JINDALSTEL,1,4.69
2026-06-02,JIOFIN,3,12.39
2026-06-02,JSWENERGY,1,4.65
2026-06-02,JSWSTEEL,6,21.44
2026-06-02,JUBLFOOD,3,14.55
2026-06-02,KALYANKJIL,3,17.1
2026-06-02,KAYNES,5,22.24
2026-06-02,LAURUSLABS,3,10.14
2026-06-02,LICHSGFIN,8,36.62
2026-06-02,LICI,1,3.01
2026-06-02,LODHA,2,10.21
2026-06-02,MANAPPURAM,7,37.53
2026-06-02,MCX,1,3.82
2026-06-02,MFSL,2,9.35
2026-06-02,MOTHERSON,2,9.32
2026-06-02,MOTILALOFS,1,3.35
2026-06-02,NATIONALUM,1,3.25
2026-06-02,NAUKRI,1,5.87
2026-06-02,NBCC,6,24.99
2026-06-02,NMDC,10,54.58
2026-06-02,NTPC,1,6.27
2026-06-02,NYKAA,2,7.23
2026-06-02,PATANJALI,8,34.31
2026-06-02,PAYTM,1,4.98
2026-06-02,PFC,1,4.63
2026-06-02,PGEL,1,3.62
2026-06-02,PHOENIXLTD,1,3.85
2026-06-02,PIDILITIND,1,4.19
2026-06-02,PIIND,2,7.33
2026-06-02,PNB,5,26.57
2026-06-02,PNBHOUSING,2,10.87
2026-06-02,POWERINDIA,1,3.19
2026-06-02,PREMIERENE,2,8.96
2026-06-02,RBLBANK,4,23.09
2026-06-02,RECLTD,3,16.17
2026-06-02,SAIL,12,82.27
2026-06-02,SAMMAANCAP,9,40.59
2026-06-02,SBICARD,2,11.46
2026-06-02,SHREECEM,1,6.45
2026-06-02,SHRIRAMFIN,1,3.74
2026-06-02,SOLARINDS,1,4.64
2026-06-02,SUNPHARMA,1,3.5
2026-06-02,SUPREMEIND,1,4.38
2026-06-02,TATACONSUM,2,11.51
2026-06-02,TATAPOWER,2,8.17
2026-06-02,TMPV,1,4.33
2026-06-02,TVSMOTOR,2,12.95
2026-06-02,ULTRACEMCO,1,3.34
2026-06-02,UNIONBANK,1,3.87
2026-06-02,UPL,3,12.89
2026-06-02,VBL,1,4.2
2026-06-02,WAAREEENER,1,4.34
2026-06-02,WIPRO,2,14.95
2026-06-02,YESBANK,2,11.05
2026-06-02,ZYDUSLIFE,2,7.14
2026-03-02,ABCAPITAL,2,7.4
2026-03-02,ADANIENSOL,8,40.09
2026-03-02,ADANIENT,2,8.84
2026-03-02,ADANIGREEN,2,6.12
2026-03-02,ADANIPORTS,1,3.17
2026-03-02,ALKEM,1,4.93
2026-03-02,AMBUJACEM,6,31.39
2026-03-02,APLAPOLLO,2,7.36
2026-03-02,APOLLOHOSP,1,4.64
2026-03-02,ASIANPAINT,1,3.54
2026-03-02,AUROPHARMA,12,55.43
2026-03-02,BAJAJFINSV,2,7.48
2026-03-02,BANDHANBNK,5,27.66
2026-03-02,BANKBARODA,1,7.04
2026-03-02,BDL,1,3.19
2026-03-02,BHEL,6,35.9
2026-03-02,BIOCON,2,8.13
2026-03-02,BOSCHLTD,1,4.07
2026-03-02,BRITANNIA,1,5.11
2026-03-02,CANBK,1,3.49
2026-03-02,CDSL,1,3.58
2026-03-02,CHOLAFIN,2,11.8
2026-03-02,COFORGE,2,16.24
2026-03-02,CONCOR,8,38.7
2026-03-02,CROMPTON,5,23.19
2026-03-02,DABUR,2,6.98
2026-03-02,DALBHARAT,1,3.87
2026-03-02,DELHIVERY,1,5.86
2026-03-02,DIXON,1,3.0
2026-03-02,DLF,6,25.86
2026-03-02,ETERNAL,1,3.0
2026-03-02,EXIDEIND,3,13.2
2026-03-02,GAIL,1,6.21
2026-03-02,GLENMARK,7,31.87
2026-03-02,GMRAIRPORT,1,5.8
2026-03-02,GODREJPROP,2,9.2
2026-03-02,GRASIM,3,16.53
2026-03-02,HAL,2,8.27
2026-03-02,HAVELLS,1,3.78
2026-03-02,HDFCBANK,1,4.18
2026-03-02,HDFCLIFE,1,3.35
2026-03-02,HINDZINC,1,4.68
2026-03-02,HUDCO,3,10.7
2026-03-02,ICICIGI,1,5.46
2026-03-02,ICICIPRULI,4,17.73
2026-03-02,IDEA,8,41.56
2026-03-02,IDFCFIRSTB,3,9.77
2026-03-02,IEX,5,21.68
2026-03-02,INDIGO,1,3.94
2026-03-02,INDUSINDBK,1,4.14
2026-03-02,INDUSTOWER,3,13.77
2026-03-02,INOXWIND,5,23.75
2026-03-02,IREDA,1,4.44
2026-03-02,JIOFIN,5,25.84
2026-03-02,JSWENERGY,5,20.01
2026-03-02,JSWSTEEL,6,26.35
2026-03-02,JUBLFOOD,2,8.66
2026-03-02,KALYANKJIL,2,8.18
2026-03-02,KAYNES,3,15.69
2026-03-02,KOTAKBANK,1,3.58
2026-03-02,LAURUSLABS,2,9.72
2026-03-02,LICHSGFIN,10,49.94
2026-03-02,LODHA,1,3.25
2026-03-02,LTF,1,5.23
2026-03-02,LUPIN,1,5.02
2026-03-02,MANAPPURAM,6,31.9
2026-03-02,MARICO,2,6.44
2026-03-02,MCX,3,11.78
2026-03-02,MFSL,3,12.77
2026-03-02,MOTHERSON,2,8.4
2026-03-02,MPHASIS,1,3.11
2026-03-02,MUTHOOTFIN,1,4.29
2026-03-02,NATIONALUM,3,13.95
2026-03-02,NBCC,5,21.18
2026-03-02,NHPC,1,4.76
2026-03-02,NMDC,6,33.85
2026-03-02,NTPC,1,4.08
2026-03-02,NYKAA,1,4.11
2026-03-02,OBEROIRLTY,1,3.74
2026-03-02,OFSS,3,15.58
2026-03-02,PATANJALI,9,46.87
2026-03-02,PAYTM,1,3.31
2026-03-02,PETRONET,2,7.68
2026-03-02,PFC,2,10.3
2026-03-02,PGEL,1,3.77
2026-03-02,PHOENIXLTD,2,8.15
2026-03-02,PIIND,1,3.12
2026-03-02,PNB,2,9.78
2026-03-02,PNBHOUSING,2,8.2
2026-03-02,PRESTIGE,1,3.37
2026-03-02,RBLBANK,4,14.79
2026-03-02,RECLTD,3,17.66
2026-03-02,SAIL,13,93.77
2026-03-02,SAMMAANCAP,13,79.11
2026-03-02,SBICARD,2,11.9
2026-03-02,SBILIFE,1,3.42
2026-03-02,SOLARINDS,1,3.33
2026-03-02,SUNPHARMA,1,3.75
2026-03-02,SYNGENE,3,13.37
2026-03-02,TATACONSUM,1,4.8
2026-03-02,TATAELXSI,1,3.19
2026-03-02,TATASTEEL,1,3.01
2026-03-02,TECHM,1,3.6
2026-03-02,TVSMOTOR,2,10.97
2026-03-02,UNOMINDA,2,14.53
2026-03-02,UPL,2,9.16
2026-03-02,VEDL,2,8.06
2026-03-02,YESBANK,1,3.24
2026-02-03,ABCAPITAL,7,39.59
2026-02-03,ADANIENSOL,6,27.47
2026-02-03,ADANIENT,2,8.93
2026-02-03,ADANIGREEN,1,3.58
2026-02-03,ALKEM,1,4.93
2026-02-03,AMBUJACEM,7,33.18
2026-02-03,APLAPOLLO,7,27.69
2026-02-03,APOLLOHOSP,2,10.44
2026-02-03,ASHOKLEY,2,7.42
2026-02-03,ASIANPAINT,1,3.54
2026-02-03,ASTRAL,1,3.5
2026-02-03,AUBANK,1,3.59
2026-02-03,AUROPHARMA,9,41.19
2026-02-03,BAJAJFINSV,2,6.87
2026-02-03,BAJFINANCE,1,3.91
2026-02-03,BANDHANBNK,9,49.48
2026-02-03,BANKBARODA,1,7.04
2026-02-03,BANKINDIA,3,12.97
2026-02-03,BDL,1,6.23
2026-02-03,BHEL,3,11.61
2026-02-03,BIOCON,2,7.11
2026-02-03,BPCL,1,3.85
2026-02-03,BRITANNIA,1,3.61
2026-02-03,CHOLAFIN,2,9.93
2026-02-03,CONCOR,10,49.19
2026-02-03,CROMPTON,8,38.03
2026-02-03,DABUR,2,8.87
2026-02-03,DALBHARAT,2,13.14
2026-02-03,DELHIVERY,1,5.87
2026-02-03,DIVISLAB,1,4.6
2026-02-03,DIXON,1,3.18
2026-02-03,DLF,7,29.9
2026-02-03,EICHERMOT,1,3.33
2026-02-03,EXIDEIND,3,13.78
2026-02-03,GAIL,1,6.33
2026-02-03,GLENMARK,7,32.81
2026-02-03,GMRAIRPORT,2,10.07
2026-02-03,GODREJPROP,11,50.93
2026-02-03,GRASIM,3,16.04
2026-02-03,HAL,2,7.76
2026-02-03,HAVELLS,1,5.77
2026-02-03,HDFCBANK,1,3.08
2026-02-03,HINDZINC,1,3.91
2026-02-03,HUDCO,2,7.85
2026-02-03,ICICIGI,1,7.66
2026-02-03,ICICIPRULI,1,3.62
2026-02-03,IDEA,6,32.46
2026-02-03,IEX,7,27.38
2026-02-03,INDIGO,1,3.89
2026-02-03,INDUSINDBK,1,4.14
2026-02-03,INDUSTOWER,3,17.34
2026-02-03,INOXWIND,5,26.36
2026-02-03,IRCTC,2,8.64
2026-02-03,IRFC,1,3.09
2026-02-03,ITC,1,3.24
2026-02-03,JIOFIN,5,26.32
2026-02-03,JSWENERGY,6,27.39
2026-02-03,JSWSTEEL,5,22.28
2026-02-03,JUBLFOOD,1,3.88
2026-02-03,KALYANKJIL,4,14.98
2026-02-03,KAYNES,5,30.88
2026-02-03,KOTAKBANK,1,3.76
2026-02-03,LAURUSLABS,2,9.29
2026-02-03,LICHSGFIN,9,34.34
2026-02-03,LICI,1,3.5
2026-02-03,LODHA,2,7.12
2026-02-03,LUPIN,1,5.02
2026-02-03,MANAPPURAM,5,20.55
2026-02-03,MARICO,5,19.31
2026-02-03,MAZDOCK,2,6.84
2026-02-03,MCX,2,7.32
2026-02-03,MFSL,3,14.49
2026-02-03,MOTHERSON,1,5.46
2026-02-03,MPHASIS,2,6.88
2026-02-03,MUTHOOTFIN,1,6.77
2026-02-03,NATIONALUM,2,7.19
2026-02-03,NBCC,5,21.04
2026-02-03,NHPC,2,7.09
2026-02-03,NMDC,7,43.38
2026-02-03,OBEROIRLTY,1,4.97
2026-02-03,OFSS,2,9.88
2026-02-03,ONGC,1,3.06
2026-02-03,PATANJALI,10,48.81
2026-02-03,PETRONET,4,15.48
2026-02-03,PFC,1,4.83
2026-02-03,PHOENIXLTD,3,12.97
2026-02-03,PIIND,1,3.27
2026-02-03,PNB,2,7.73
2026-02-03,PNBHOUSING,5,20.3
2026-02-03,POLYCAB,2,8.7
2026-02-03,RBLBANK,14,52.92
2026-02-03,RECLTD,3,14.8
2026-02-03,RVNL,1,4.0
2026-02-03,SAIL,14,91.16
2026-02-03,SAMMAANCAP,13,78.12
2026-02-03,SBICARD,1,4.6
2026-02-03,SBILIFE,1,3.86
2026-02-03,SHRIRAMFIN,1,3.72
2026-02-03,SOLARINDS,2,6.66
2026-02-03,SRF,1,3.24
2026-02-03,SUNPHARMA,1,4.27
2026-02-03,SYNGENE,1,3.68
2026-02-03,TATAELXSI,1,5.35
2026-02-03,TATAPOWER,1,3.09
2026-02-03,TATASTEEL,1,4.88
2026-02-03,TIINDIA,1,5.97
2026-02-03,TRENT,1,3.34
2026-02-03,TVSMOTOR,2,11.05
2026-02-03,ULTRACEMCO,1,3.36
2026-02-03,UNIONBANK,1,5.04
2026-02-03,UNOMINDA,2,8.77
2026-02-03,UPL,2,9.95
2026-02-03,VEDL,2,9.33
2026-02-03,VOLTAS,1,5.42
2026-02-03,YESBANK,1,6.35
2026-07-03,360ONE,1,4.57
2026-07-03,ABCAPITAL,1,3.1
2026-07-03,ADANIENSOL,6,27.16
2026-07-03,ADANIENT,2,8.24
2026-07-03,ADANIGREEN,2,7.57
2026-07-03,ADANIPORTS,1,3.1
2026-07-03,ADANIPOWER,1,4.01
2026-07-03,ALKEM,2,8.48
2026-07-03,AMBER,1,3.66
2026-07-03,AMBUJACEM,8,44.78
2026-07-03,ANGELONE,1,3.01
2026-07-03,APLAPOLLO,3,9.57
2026-07-03,ASHOKLEY,2,11.3
2026-07-03,AUBANK,2,8.74
2026-07-03,AUROPHARMA,3,13.19
2026-07-03,BAJAJFINSV,2,7.87
